"course_id","hp","descr"
"LLPC35",15.0,"Kunskap och vision i slöjdidaktiskt perspektiv"
"LLPC36",15.0,"Fördjupning och experimentellt arbete i textilslöjd"
"LLPC37",15.0,"Kunskap och vision i ett slöjddidaktiskt perspektiv"
"LLPC38",15.0,"Fördjupning och experimentellt arbete i trä och metall"
"737A45",6.0,"Gender Studies and Health I"
"737A47",6.0,"Methodology in Studies of Health and Society"
"737A41",3.0,"Orientation in Health and Social Change in a Global Perspective"
"737A42",6.0,"Health and Illness in Humanities and Social Sciences I"
"737A43",6.0,"Health and Illness in Humanities and Social Sciences II"
"TMMS05",12.0,"Mekaniksystem - projektkurs"
"744A07",7.5,"The Biogas Process"
"9MAA21",15.0,"Numeriska algoritmer. matematikens historia och didaktik (76-90 hp)"
"TSDT13",6.0,"Signaler och system samt transformer. del 1"
"TSDT10",5.0,"Datatransmission"
"722A38",15.0,"Klassiska ledarskaps- och organisationsdilemman"
"TSDT16",6.0,"Felrättande koder"
"TSDT17",4.0,"Signaler och system samt transformer. del 2"
"TSDT14",6.0,"Signalteori"
"TSDT15",4.0,"Signaler och system. del 2"
"722A33",15.0,"Företagsfinansiering och företagsvärdering"
"722A32",15.0,"Projects. People and Processes"
"722A31",30.0,"Master Thesis"
"722A30",10.0,"Perspectives on Human Resource Management. Master Course"
"722A37",9.0,"Contemporary Business Processes"
"NBIC04",15.0,"Praktisk naturvård och tekniskt miljöskydd"
"722A35",30.0,"Examensarbete Företagsekonomi"
"715G07",30.0,"Tyska 1. kvartsfart. grundkurs"
"ÖUX056",7.5,"Beroendelära"
"ÖUX057",7.5,"Kvalitetsarbete i tjänsteverksamhet"
"ÖUX054",22.5,"Klinisk utvärderingsvetenskap"
"LFAA12",22.5,"Praktik med inriktning mot studieförbund"
"TETS21",6.0,"Företagets logistik"
"715G04",30.0,"Tyska. nybörjarkurs"
"NBIC02",15.0,"Terrestrisk ekologi"
"ÖUX058",7.5,"Handläggning och dokumentation i äldre och handikappomsorg"
"LFAA14",15.0,"Folkbildning som samhällsfenomen och lokal verklighet"
"748A21",10.5,"Grundläggande kunskap och kompetens inom områdets korttidspsykoterapi"
"748A23",12.0,"Den relationella korttidspsykoterapins teori och praktik"
"748A24",7.5,"Integration av kunskaper om korttidsterapi"
"748A25",15.0,"Utveckling och hälsa i ett livsperspektiv"
"748A26",25.0,"Teori och behandlingsmetod inriktad mot kognitiv beteendeterapi"
"748A27",25.0,"Handlett klientarbete med KBT-inriktning"
"748A28",25.0,"Teori och behandlingsmetod inriktad mot relationell psykoterapi"
"748A29",25.0,"Handlett klientarbete med relationell inriktning"
"TSIU50",6.0,"Mikrodatorprojekt"
"TSIU51",8.0,"Mikrodatorprojekt"
"ÖSGRHC",22.5,"Rörelse. Hälsa och Interaktion ur ett samhällsperspektiv. C-nivå"
"TQBT11",16.0,"Examensarbete"
"HÄLDA1",30.0,"Äldre och åldrande"
"TSEK05",4.5,"VLSI-konstruktion"
"TSEK04",6.0,"Konstruktion av radiotranceivers"
"TSEK06",12.0,"VLSI-konstruktion. CDIO"
"TSEK01",9.0,"VLSI-konstruktion. CDIO"
"TSEK03",6.0,"Integrerade radiofrekvenskretsar"
"TSEK02",6.0,"Radioelektronik"
"729A43",7.5,"Interaktionsprogrammering"
"NBIA04",7.5,"Matematik för biologer"
"733A39",15.0,"Magisteruppsats i policyanalys"
"9NI204",15.0,"Pedagogisk förnyelse och IKT-strategier"
"NBIA07",6.0,"Mikrobiologi"
"9NI202",15.0,"Tala. skriva och kommunicera"
"NBIA01",7.5,"Cellbiologi"
"NBIA02",7.5,"Genetik"
"NBIA03",7.5,"Mikrobiologi"
"TEIK21",2.0,"Teknisk kommunikation på kinesiska I. del 1"
"NBIA08",15.0,"Humanekologi"
"TNDE27",4.5,"Strömförsörjning"
"TNDE24",4.5,"Transformer"
"TNDE22",7.5,"Elektriska drivsystem"
"LPNSF4",15.0,"Samhälle och kultur IV - Politik. välfärd och resurser"
"LPNSF1",15.0,"Kultur- och naturgeografiska perspektiv"
"LPNSF3",15.0,"Samhälle och kultur III - Religion och makt"
"LPNSF2",15.0,"Historiska perspektiv"
"733A31",7.5,"Implementering ur ett policyperspektiv"
"TFYA61",2.0,"Elektromagnetism. repetitionskurs"
"TFYA62",6.0,"Biosensorteknik"
"HSTA69",7.5,"Statistiska metoder"
"HIIC21",7.5,"Samhällsvetenskaplig kunskapsbildning"
"HIIC20",7.5,"Affärssystem för företag - tillämpning. struktur och process"
"HIIC23",15.0,"Uppsats"
"HIIC22",7.5,"Komparativ analys av utvecklingsverktyg"
"HIIC25",30.0,"Informatik/Informations- och medievetenskap 3"
"TFYA65",6.0,"Ljudfysik"
"TQTB30",30.0,"Examensarbete"
"TNA008",12.0,"Analys I + II"
"TNE058",12.0,"Halvledarteknik och tillverkning"
"TNA003",6.0,"Analys I"
"TNA002",6.0,"Linjär algebra"
"TNA001",6.0,"Matematisk grundkurs"
"TNE057",6.0,"Mikrodatorsystem"
"TNE050",6.0,"Kretsteori. NO"
"TNA006",6.0,"Analys III"
"TNA005",6.0,"Tillämpad matematik i teknik och naturvetenskap"
"TNE053",4.5,"RF-elektronik"
"LÖAA08",3.0,"Natur- och utomhuspedagogik I"
"NKEC69",7.5,"NMR spektroskopi"
"NKEC68",7.5,"Analytisk kemi 3"
"NKEC61",7.5,"Genteknik"
"NKEC63",7.5,"Fysikalisk-organisk kemi"
"NKEC62",7.5,"Kemisk bindning"
"NKEC67",7.5,"Materialkemi"
"758G13",7.5,"Byggnader som maktspråk. grundkurs"
"TNBI23",7.5,"Väg- och trafikteknik"
"8MMA56",15.0,"Examensarbete - master/Sjukgymnastik"
"8MMA57",30.0,"Examensarbete master/Sjukgymnastik"
"8MMA54",7.5,"Yrsel och balansrubbningar"
"8MMA55",15.0,"Examensarbete - magisterexamen/sjukgymnastik"
"8MMA52",7.5,"Fysisk träning som medicinsk behandling"
"8MMA53",7.5,"Smärta och smärtbehandling"
"8MMA50",7.5,"Idrottsmedicin"
"8MMA51",15.0,"Sjukgymnastik/Rörelselära med inriktning mot Mekanisk Diagnostik och Terapi"
"8MMA58",7.5,"Litteraturkurs med valbar inriktning inom sjukgymnastik"
"TNBI24",12.0,"Byggnadsmekanik och hållfasthetslära"
"TNBI27",4.0,"Ritteknik och CAD 2D"
"HFÖB21",7.5,"Ekonomisk styrning"
"HSAAD3",30.0,"Ledning. organisering och förändring av socialt arbete"
"TMPT32",7.5,"Produktionsteknik"
"TMPT33",6.0,"Produktionssystemets teknik"
"TMPT30",7.0,"Produktionsteknik M"
"TMPT31",6.0,"Produktionsteknik M"
"8BKG11",30.0,"Introduktionskurs i Medicinsk biologi"
"8BKG10",30.0,"Introduktionskurs i Medicinsk biologi. grundnivå"
"TMPT34",4.5,"Produktionsteknik"
"TFKE48",6.0,"Biomolekylära sjukdomsprocesser"
"TFKE49",3.0,"Protein Engineering"
"ÖMBEXA",15.0,"Examensarbete - Naturvetenskaplig inriktning. C-nivå"
"TFKE40",6.0,"Tillämpad strukturbiologi"
"TFKE41",6.0,"Proteomik"
"TFKE42",6.0,"Experimentell strukturanalys"
"TFKE43",6.0,"Spektroskopi och kinetik"
"TFKE44",6.0,"Växelverkan och igenkänning i biomolekylära system"
"TFKE45",6.0,"Protein Engineering"
"TFKE46",6.0,"Proteinkemi"
"TFKE47",6.0,"Miljökemi"
"TFKI77",6.0,"Fysikalisk kemi"
"9GF341",15.0,"Den fortsatta skriftspråkliga och matematiska utvecklingen (46-60hp)"
"TDDD06",6.0,"Kravhantering"
"9MA231",15.0,"Matematikdidaktik (31-45 hp)"
"TDDD04",6.0,"Programvarutestning"
"TDDD05",6.0,"Komponentbaserad programvara"
"TDDD02",4.0,"Språkteknologi för informationssökning"
"TDDD03",6.0,"Användbarhet i ett ekonomiskt perspektiv"
"TDDD01",6.0,"Språkteknologi"
"FPA001",30.0,"Personaladministration och arbetsmarknadspolitik 1"
"TDDD08",6.0,"Logikprogrammering"
"TDDD09",8.0,"Programutvecklingsprojekt i ett helhetsperspektiv"
"TNM054",6.0,"Ljudteknik I"
"TNM055",6.0,"Databaser"
"TNM056",7.5,"Vetenskaplig visualisering"
"HKFA09",30.0,"Det mångkulturella och globala samhället"
"TNM050",7.5,"Procedurella ljud och bilder"
"TNM052",7.5,"Modellering och animering"
"TNM053",7.5,"VR-teknik"
"FPR200",30.0,"Preparandutbildning. termin 2"
"HKFA03",7.5,"Etnicitet och migration"
"HINB01",15.0,"Fattigdom. demokratisering och ekonomisk utveckling"
"HKFA01",7.5,"Muslimer i Europa"
"TNM059",6.0,"Grafisk teknik"
"HKFA04",7.5,"Kulturkontraster"
"759G24",15.0,"Personal- och arbetsvetenskap 4 - inriktning mot lärande och förändringsarbete i organisationer"
"759G26",7.5,"Kommunikation och påverkan ur ett individperspektiv"
"ETE175",4.5,"Datasäkerhet"
"LPNNA9",15.0,"Matematiken. läraren och eleverna"
"TNYT38",7.5,"Examensarbete"
"ETE170",7.5,"Informationsteknologi i vården fortsättningskurs"
"759G23",7.5,"Personal- och arbetsvetenskap 2 - inriktning mot organisation och ledning"
"LPNNA5",15.0,"Räkna med barn"
"LPNNA4",15.0,"Människan i naturvetenskapen. Naturvetenskapen i människan"
"LPNNA7",15.0,"Matematik för lärare I"
"LPNNA6",15.0,"Vad är matematik"
"LPNNA1",15.0,"Jorden"
"759G29",7.5,"Projektarbete"
"ETE178",7.5,"Entreprenöriell affärsutveckling"
"LPNNA2",15.0,"Livet i det lilla och det stora"
"8FA140",15.0,"Examensarbete - master/Logopedi"
"8FG056",7.5,"Tvärvetenskapliga perspektiv på rehabilitering - en internationell kurs"
"8FG054",7.5,"Sår och sårläkning"
"9TM351",15.0,"Formning i trä och metall (1-15hp)"
"8FG052",7.5,"Rehabilitering ur internationella perspektiv. grundnivå"
"8FG053",45.0,"Forskningsförberedande kurs IB. grundnivå"
"8FG050",7.5,"Litteraturkurs med valbar inriktning inom sjukgymnastik"
"8FG051",22.5,"Forskningsförberedande kurs"
"LIMGB7",15.0,"Skolans matematik och barnets (31-40p)"
"LIMGB1",15.0,"Matematikens didaktik. historia och statistik (21-30)"
"LIMGB3",15.0,"Grundläggande färdigheter i matematik (31-40)"
"LIMGB2",15.0,"Analys och vektoralgebra (31-40)"
"LNAA55",7.5,"Grundläggande matematikinlärning"
"TNXC10",15.0,"Examensarbete"
"LNAA57",7.5,"Natur. kultur och teknik"
"LNAA56",7.5,"Barns förhållande till det skrivna språket"
"LNAA51",7.5,"Matematik som verktyg II"
"TNYT30",4.5,"Elektronik"
"LNAA53",7.5,"Elden. berget. luften och livet"
"LNAA52",7.5,"Skolans undervisning i samhälle och kultur"
"HTDKX5",7.5,"Forskningsmetodik"
"HTDKX4",7.5,"Informationens arkitektur och design - en översikt"
"HTDKX7",15.0,"Magisteruppsats"
"LXDA39",7.5,"Läraren och undervisningen"
"LNAA59",7.5,"Tillämpad matematik"
"LNAA58",7.5,"Matematik som verktyg III"
"HTDKX3",7.5,"Organisationer och kommunikation"
"HTDKX2",7.5,"Teorier om kommunikation"
"LBASM1",30.0,"Bastermin i matematik"
"8SGG5V",7.5,"Sjukgymnastik - verksamhetsförlagd utbildning"
"HPP002",0.0,"Terminsprojekt 1"
"TAMS14",4.0,"Sannolikhetslära"
"TAMS15",6.0,"Matematisk statistik I. grundkurs"
"TAMS16",8.0,"Matematisk statistik. grundkurs för D och C"
"TAMS17",6.0,"Statistik teori. fortsättningskurs"
"TAMS10",8.0,"Matematisk statistik. grundkurs"
"TAMS11",6.0,"Sannolikhetslära och statistik. grundkurs"
"TAMS12",6.0,"Biostatistik"
"TAMS13",7.5,"Resultatvärdering"
"91BI21",15.0,"Biologi (16-30 hp). 15hp"
"LIGFB1",15.0,"Att grundlägga färdigheter i svenska och matematik (21-30)"
"TAMS19",8.0,"Matematisk statistik. grundkurs för TB"
"91BI27",15.0,"Biologi (16-30 hp)"
"729G27",6.0,"Fördjupningskurs i kvalitativa forskningsmetoder"
"729G26",6.0,"Interaktionsprogrammering"
"729G25",6.0,"Kvasiexperiment och statistisk analys"
"729G24",6.0,"Fördjupningskurs i människa-teknik interaktion"
"729G23",6.0,"Kognition och funktionshinder"
"729G22",6.0,"Interaktionsdesign"
"729G21",6.0,"Sammansatta kognitiva system"
"729G20",6.0,"Lokalisering. översättning och terminologi"
"729G29",6.0,"Språk. kultur och kognition"
"729G28",6.0,"Webprogrammering och databaser"
"HXSUX3",9.0,"Grammatik -T1(Svenska för utl.akademiker)"
"TEII35",8.0,"Japanska Ii. II"
"TEII36",3.0,"Japanska Ii. III"
"TEII30",7.0,"Japanska Ii. I"
"LITXA1",15.0,"Från fiber till färdig väv (1-10)"
"735G51",15.0,"Psykologi. Metod & projekt. fortsättningskurs"
"TDMM50",6.0,"Applications of Manufacturing Simulation"
"HXSUX7",9.0,"Grammatik och skriftlig framställning-T2(Svenska för utl."
"HSSHA3",7.5,"Sociala processer i ett internationellt perspektiv"
"HSSHA2",7.5,"Välfärd och socialpolitik"
"HSSHA1",7.5,"Välfärd i ett medborgarperspektiv"
"TQTS30",30.0,"Examensarbete"
"TSRT62",6.0,"Modellbygge och simulering"
"TSRT64",4.5,"Modellbygge och simulering"
"8SGG50",30.0,"Sjukgymnastik ur ett samhällsperspektiv"
"LSREA1",15.0,"Religionskunskap (1-10)"
"8SGG52",7.5,"Utlandsstudier inom sjukgymnastik"
"8SGG53",30.0,"Sjukgymnastik ur ett samhällsperspektiv"
"92FR11",27.5,"Franska (1-27.5hp)"
"TSEA28",6.0,"Datorteknik Y"
"HIIA34",7.5,"Objektorienterad systemutveckling 1. (OOS)"
"HIIA35",7.5,"Databasorienterad systemutveckling (DBS)"
"HIIA36",7.5,"Grundläggande systemutveckling"
"HIIA37",7.5,"Kommunikation och grupp"
"HIIA33",7.5,"Användbarhet"
"9TV121",15.0,"Läraren och kunskapen"
"TMMI69",6.0,"Strömingslära och värmeöverföring"
"TMMI68",6.0,"Cad och Ritteknik. fortsättningskurs"
"LKSA01",4.5,"Skrivkurs för lärarstudenter och lärare med annat modersmål än svenska"
"77GU19",7.5,"Fackets roll vid införande av Lean Production"
"77GU18",7.5,"Fackets roll i lokal och regional utveckling"
"77GU17",7.5,"Romani chib språk och kultur"
"TMMI62",9.0,"Industriell automatisering - projektkurs"
"TMMI61",7.5,"Industriell automatisering - processtyrning"
"TMMI60",16.5,"Industriell automatiseringsteknik"
"TMMI67",7.5,"Konstruktionsmaterial"
"77GU12",5.0,"Förändrings och utvecklingsarbete i offentlig sektor"
"TMMI65",4.5,"Konstruktionsmaterial"
"77GU10",15.0,"Försöksmetodik för utvecklingsprojekt inom ledningssystem"
"HBIX03",7.5,"Informationskompetens och problembaserat lärande"
"HBIX02",7.5,"Informationssökning som lärprocess ur student- och lärarperspektiv"
"719A41",15.0,"Nya testamentets exegetik"
"HETD03",15.0,"Social and Political Ethics"
"HETD02",15.0,"Technology. Information and Ethics"
"HETD01",15.0,"Social and Political Ethics"
"HETD07",7.5,"Social and Political Ethics"
"HETD06",15.0,"Reading Course"
"HETD05",30.0,"Thesis"
"HETD04",15.0,"Technology. Information and Ethics"
"TXF001",6.0,"Kemi"
"TXF002",7.5,"Hundens beteendebiologi A"
"TDEI25",4.5,"Affärssystem -process och implementering"
"TDEI20",4.5,"Ekonomisk styrning"
"TDEI21",6.0,"Strategisk organisatorisk IT-användning - workflow och knowledge management"
"TDDD24",4.0,"Webbprogrammering och interaktivitet"
"HIID69",15.0,"Projektarbete och systemutveckling i praktiken"
"754G63",7.5,"Drama - improvisation och muntligt berättande"
"754G61",15.0,"The Methods of Creative Works 1"
"TNIU09",10.0,"Ingenjörsprojekt fk"
"LXTYA1",30.0,"Kompletterande studier i ämnet tyska"
"HSAAA1",15.0,"Socialt arbete som kunskapsområde. forskningsfält och praktik"
"HSAAA2",7.5,"Relationsorienterat socialt arbete"
"HSAAA3",15.0,"Grundläggande praktik i socialt arbete"
"HSAAA4",15.0,"Att arbeta med sociala problem"
"TDDA89",5.0,"Formella språk och automatateori"
"790G81",7.5,"Religion och politik. grundkurs"
"790G83",7.5,"Religion and Politics. Introductory Course"
"TPPE70",4.5,"Avancerad planeringsteknik"
"TPPE77",4.5,"Affärssystem - funktionalitet och arkitektur"
"TPPE75",4.5,"Analys och utveckling av produktionsverksamhet"
"9EN231",15.0,"Språk och kultur (31-45hp)"
"9MG371",15.0,"Skolans matematik och barnets (46-60 hp)"
"TNK045",6.0,"Datornät och protokoll"
"TNK044",6.0,"Transportsystem"
"TNK047",6.0,"Optimering och systemanalys"
"TNK046",6.0,"Geografiska informationssystem"
"TNK041",7.5,"Optimeringslära"
"TSEI15",7.5,"Kretsteori"
"TNK043",4.5,"GIS och systemutveckling"
"TNK049",6.0,"Optimeringslära"
"TNK048",6.0,"Planering av landtransporter"
"LKGA06",30.0,"Komplettingskurs för naturvetenskapliga studier på lärarprogrammet"
"TFYY82",3.0,"Laserteknik"
"TFYY83",7.5,"Statistisk och termisk fysik II"
"TFYY80",4.5,"Halvledarteknik"
"TFYY81",3.0,"Fourieroptik"
"TFYY86",4.5,"Mikrochipstillverkning"
"TFYY87",4.5,"Nanoteknologi"
"TFYY84",4.5,"Organisk elektronik. från material till komponenter"
"TFYY85",7.5,"Kraftkomponenter; Teknologi och tillämpningar. del I"
"ÖRELMB",30.0,"Läkemedel och människa"
"TDDC66",4.0,"Datorsystem och programmering"
"TFYY88",5.0,"Materialvetenskap"
"TFYY89",6.0,"Organisk elektronik II. från material till komponenter"
"TDDC63",6.0,"Interaktiv form"
"TDDC62",12.0,"Grafisk design projekt 2 - Interaktiva medier"
"TDDC61",6.0,"On-line Produktion"
"TDDC60",7.5,"Programmering - abstraktion och modellering"
"8MPA01",7.5,"Utveckling och hälsa i ett livsperspektiv"
"HLATX1",15.0,"Latin. nybörjarkurs"
"9HI311",15.0,"Historia (1-15hp)"
"LFAA01",15.0,"Pedagogiska synsätt inom folkbildningen"
"LFAA06",22.5,"Praktik"
"LFAA07",7.5,"Examensarbete"
"LFAA08",7.5,"Examensarbete"
"LFAA09",22.5,"Praktik med inriktning mot folkhögskola"
"TMEL20",4.5,"Elkraftteknik"
"LNAC08",15.0,"Examensarbete"
"LNAC09",15.0,"Forskningsmetodik"
"9ID351",30.0,"Barns motoriska och sociala utveckling samt hälsa. specialisering idrott"
"LNAC03",15.0,"Förändringar"
"LNAC04",15.0,"Examensarbete"
"LNAC05",15.0,"Examensarbete"
"LNAC07",15.0,"Examensarbete"
"TNIU03",6.0,"Industriella styrsystem"
"8FA134",15.0,"Examensarbete - magister/Omvårdnadsvetenskap"
"735G40",9.0,"Praktik"
"735G41",7.5,"Handlett klientarbete"
"TDMM42",4.5,"Introduktion till simuleringar"
"735G43",7.5,"Biologisk psykologi I - Neuropsykologi"
"735G44",7.5,"Biologisk psykologi II Arv. miljö och beteende"
"735G45",7.5,"Utredningsintervju med barn och ungdomar"
"735G46",0.0,"Egenterapi"
"735G47",15.0,"Existentiell psykologi. fortsättningskurs"
"735G48",7.5,"Neuropsykologi"
"735G49",7.5,"Klinisk psykologi"
"HSVOA1",7.5,"Välfärdens villkor och organisering"
"TATM96",4.5,"Vektoranalys. TK"
"TDDI09",8.0,"Systeminstallation"
"9MA331",15.0,"Matematikdidaktik"
"TATM88",4.5,"Linjär algebra. överkurs"
"HKGCB2",7.5,"Kognitiv lingvistik"
"HRVB50",15.0,"Religionsvetenskap B - Tros- och livsåskådningsvetenskap"
"TATM80",4.5,"Kosmologi"
"TATM81",19.5,"Analys M"
"TATM87",1.5,"Matematiska utblickar"
"TATM85",6.0,"Funktionalanalys"
"713A24",6.0,"Individual In-depth Course II"
"TVFA01",6.0,"Bioteknik och läkemedel"
"8FG011",7.5,"Immunologi I. grundnivå"
"LKCA30",15.0,"Det interkulturella samhället - fokus och perspektiv"
"LKCA31",15.0,"Bild. Idrott och Musik"
"LKCA33",7.5,"Teknik. förr och nu"
"924G08",7.5,"Retorik i professionella sammanhang"
"924G09",7.5,"Pedagogisk verksamhet med världen i fokus"
"LKCA36",15.0,"Nordic Culture"
"LKCA37",15.0,"Dramakommunikation (11-20)"
"924G04",7.5,"Teaching Practice"
"924G05",7.5,"Ledarskap"
"924G06",15.0,"Popular Education and Globalisation"
"924G07",8.0,"Teaching Practice"
"924G01",15.0,"Den praktiska kunskapen i kulturlandskapet"
"924G02",15.0,"Folkbildning och globalisering"
"924G03",15.0,"Invandrar- och kulturkunskap"
"LLPA38",15.0,"Matematik 1G"
"LLPA39",15.0,"Matematik 2G"
"LLPA36",30.0,"Spanska för lärare 1"
"LIDAB1",15.0,"Datavetenskap (21-30)"
"LLPA34",15.0,"Formning i trä och metall"
"LLPA35",15.0,"Konstruktion i trä och metall"
"LLPA32",15.0,"Textil slöjd 1"
"LLPA33",15.0,"Textil slöjd 2"
"LLPA30",15.0,"Svenska samhällsförhållanden 1"
"LLPA31",15.0,"Svenska samhällsförhållanden 2"
"HRVD31",30.0,"Religionsvetenskap D - Bibelvetenskap. Nya testamentets exegetik"
"HSUX07",1.5,"Studieteknik och ämnesorientering - T2"
"HSUX08",6.0,"Muntlig framställning och hörförståelse - T2"
"HSUX09",9.0,"Grammatik och skriftlig framställning - T2"
"713A26",6.0,"Individual In-depth Course IV"
"9DA321",15.0,"Datavetenskap (16-30hp)"
"LPNG01",15.0,"Grundläggande färdigheter i matematik"
"LTEB01",7.5,"De nya barnsynerna"
"LSRC14",15.0,"Religionshistoria (51-60)"
"HKMUC2",30.0,"Utställningsgestaltning - Vägen från form till innehåll"
"HFÖAA1",15.0,"Redovisning"
"LLB101",15.0,"Fysik 3: Kvantfysik. geofysik och astronomi"
"TATA15",6.0,"Konkret matematik"
"LLB103",15.0,"Oorganisk kemi och kemididaktik"
"LLB102",15.0,"Fysik 4: Fysiklärare i praktiken"
"8LOA58",22.5,"Avvikande röst- och talfunktion II"
"HFÖAA2",7.5,"Organisationsteori"
"LLB107",15.0,"Samhällsvetenskapligt  tema (31-40)"
"LLB106",15.0,"Samhällsvetenskapligt tema (21-30)"
"LLPC52",15.0,"Religionskunskap (51-60) Examensarbete"
"LLB108",15.0,"Naturvetenskap 3 Livets förutsättning och uttryck"
"LLPC50",15.0,"Läraren och lärarens arbete"
"LLPC51",15.0,"Examensarbete"
"LLPC56",15.0,"Naturvetenskap 5: Yttre system"
"HGISD7",7.5,"Fördjupningskurs i IT. GIS och Mobilitet"
"LLPC55",15.0,"Psykologi för lärarstuderande. Examensarbete"
"TATA16",6.0,"Linjär algebra"
"LEN514",30.0,"Engelska 1"
"754G14",15.0,"Antikens teater i teori och praktik. grundkurs"
"HGISD1",7.5,"Introduktionskurs i GeoInformatik"
"LIFYB2",15.0,"Fysiklärare i praktiken (31-40)"
"LIFYB3",15.0,"Fysik (21-30)"
"LIFYB1",15.0,"Kvantfysik. geofysik och astronomi  (21-30)"
"916A03",7.5,"Matematiksvårigheter"
"TATA13",4.5,"Grafteori"
"LIFYB4",15.0,"Fysik (31-40)"
"TATA12",7.5,"Kombinatorikens grunder"
"LPGD06",15.0,"Utvärdering av pedagogiska praktiker"
"ÖUX070",7.5,"Socialpedagogik i socialpsykiatrin"
"ÖUX071",7.5,"Folkhälsoarbete i primärvården"
"ÖUX072",15.0,"Njurmedicin och njurmedicinsk omvårdnad"
"ÖUX073",3.0,"Handledare i katastrofmedicin"
"LSHIC1",15.0,"Historia (41-50)"
"LSHIC2",15.0,"C-uppsats inom historia (51-60)"
"TSEK26",6.0,"Radioelektronik"
"TSEK25",4.5,"Radioelektronik"
